Name,Price,Volume,Last updated
Bitcoin Rhodium,2.94432001004018,14949.88120215,2020-11-27T12:14:06.000Z
Budbo,0.04367358362609,0.0,2020-11-27T12:15:06.000Z
XIO,0.17706189227812,252718.68231136,2020-11-27T12:14:06.000Z
Genaro Network,0.0137826785976,898138.44100718,2020-11-27T12:15:04.000Z
BitMart Token,0.02034655348135,1128647.92330031,2020-11-27T12:14:07.000Z
SonoCoin,0.12516128117878,0.0,2020-11-27T12:15:04.000Z
SONM,0.00994880862525,201303.87708082,2020-11-27T12:15:07.000Z
SynchroBitcoin,0.04402329317581,1054.51906311,2020-11-27T12:15:03.000Z
NAGA,0.04832984784493,1537.00189281,2020-11-27T12:15:04.000Z
Diamond Platform Token,2.01462122971034,2879.88684665,2020-11-27T12:14:06.000Z
SingularDTV,0.00575064282633,259793.39114198,2020-11-27T12:15:05.000Z
SENSO,0.28054942909464,750895.73580436,2020-11-27T12:15:05.000Z
EasyFi,6.45648088912,3451921.1409064,2020-11-27T12:15:04.000Z
Decentrahub Coin,4.48952309913178,321495.44818268,2020-11-27T12:15:06.000Z
XMax,0.00022796265638,849313.46624845,2020-11-27T12:14:07.000Z
Bitrue Coin,0.03794181415727,3183971.12710509,2020-11-27T12:15:03.000Z
Trade Token X,0.03949182029524,0.0,2020-11-27T12:14:06.000Z
FABRK,0.0007009031746,0.0,2020-11-27T12:15:04.000Z
BlockStamp,0.12592598227112,102.46361269,2020-11-27T12:14:07.000Z
ALQO,0.05159890575129,46.66559142,2020-11-27T12:15:03.000Z
Dentacoin,4.73333289e-06,179727.78350715,2020-11-27T12:14:06.000Z
Block-Chain.com,0.01602304271577,1.91107059,2020-11-27T12:15:04.000Z
Artfinity,0.02669213671847,88320.34802315,2020-11-27T12:14:06.000Z
eBitcoin,0.17548858858662,0.0,2020-11-27T12:15:03.000Z
QunQun,0.00456397367567,449791.0533872,2020-11-27T12:15:04.000Z
Airbloc,0.01312984805804,288299.15018944,2020-11-27T12:15:03.000Z
PLANET,0.0202989919111,149980.76516038,2020-11-27T12:15:03.000Z
DATA,0.0002861889402,254914.12540213,2020-11-27T12:15:05.000Z
Neumark,0.09221669634005,20361.53429893,2020-11-27T12:15:04.000Z
Remme,0.00325252948827,94309.84461809,2020-11-27T12:15:05.000Z
Fatcoin,0.02652546491967,1214018.51400644,2020-11-27T12:14:06.000Z
DECOIN,0.06014089369773,203007.99000642,2020-11-27T12:15:03.000Z
Callisto Network,0.00126076771733,35799.91574143,2020-11-27T12:14:05.000Z
MOAC,0.05203170656831,20672.57999005,2020-11-27T12:15:04.000Z
FarmaTrust,0.00539841608635,1883.9044207,2020-11-27T12:15:03.000Z
SymVerse,0.0482264707725,1910.29980802,2020-11-27T12:14:06.000Z
Rupiah Token,7.098345891e-05,302461.51000076,2020-11-27T12:14:06.000Z
YOU COIN,0.00583934767087,637992.32271691,2020-11-27T12:14:08.000Z
Counterparty,1.22876362859648,274.47966493,2020-11-27T12:15:03.000Z
Cryptopay,0.04679831342929,1139.45261071,2020-11-27T12:15:04.000Z
ZIMBOCASH,0.00280767054415,30942.1851323,2020-11-27T12:15:05.000Z
STATERA,0.03758100881779,105360.55064926,2020-11-27T12:14:07.000Z
MediShares,0.0026514426745,171694.79314915,2020-11-27T12:15:04.000Z
GeoDB,0.23704085334707,133395.66356723,2020-11-27T12:15:06.000Z
Egretia,0.00074540373509,1575476.50104126,2020-11-27T12:14:06.000Z
Feathercoin,0.01048607841789,17634.25171213,2020-11-27T12:15:02.000Z
AIDUS TOKEN,0.00693224031764,8897.44303003,2020-11-27T12:14:06.000Z
Anyswap,0.35687182526534,827977.73809138,2020-11-27T12:14:06.000Z
Sense,0.00386178319766,4.47415981,2020-11-27T12:15:05.000Z
Earneo,0.0122293334223,0.0,2020-11-27T12:14:06.000Z
GMB,0.00594944451566,26588.22274933,2020-11-27T12:14:06.000Z
LINA,0.0100782635725,8829.78603512,2020-11-27T12:15:02.000Z
LUKSO,0.79854952309065,1241194.40781192,2020-11-27T12:15:06.000Z
Myriad,0.00172061334494,2108.52284897,2020-11-27T12:15:03.000Z
BUX Platform Token,0.0521047773763,10646.62176501,2020-11-27T12:15:05.000Z
DDKoin,1.76333273563029,62712.35694375,2020-11-27T12:15:03.000Z
Blackmoon,0.05564587875139,7.81786495,2020-11-27T12:14:07.000Z
APY.Finance,0.378593150477,565832.54826921,2020-11-27T12:15:03.000Z
CyberFM,5.856434528e-05,0.0,2020-11-27T12:15:03.000Z
Idena,0.08878723764021,51188.44519189,2020-11-27T12:14:06.000Z
Phore,0.13187830584352,26741.24856628,2020-11-27T12:15:03.000Z
Monetha,0.00742909361181,108646.81835467,2020-11-27T12:14:08.000Z
Midas,2.20880413868003,4540.8259664,2020-11-27T12:15:05.000Z
Abyss,0.01301517899043,77056.04635122,2020-11-27T12:14:06.000Z
Crust,3.27571597261106,471942.42033194,2020-11-27T12:15:06.000Z
Aitra,1.97655896152287,252908.82972025,2020-11-27T12:15:03.000Z
WeShow Token,0.00639804194685,367133.8989063,2020-11-27T12:15:05.000Z
Zipper,0.00018271271433,0.0,2020-11-27T12:14:06.000Z
Agrello,0.03077779396384,102540.3038882,2020-11-27T12:14:06.000Z
MintCoin,0.0001180367125,0.0,2020-11-27T12:15:03.000Z
T.OS,0.00354110137509,250.39547608,2020-11-27T12:14:06.000Z
Nucleus Vision,0.0004091308379,91131.17477338,2020-11-27T12:15:06.000Z
NIX,0.06040242583751,17582.61504833,2020-11-27T12:14:07.000Z
Cred,0.00345910620941,614970.65405518,2020-11-27T12:14:06.000Z
GHOST,0.19862886807179,63889.33631037,2020-11-27T12:15:04.000Z
MicroBitcoin,1.52603196e-05,43.50856417,2020-11-27T12:15:06.000Z
HOMIHELP,2.49791544299757,20232.32494471,2020-11-27T12:15:06.000Z
Edge,0.02869367332921,0.0,2020-11-27T12:15:06.000Z
UnlimitedIP,0.00216096987612,322413.1780316,2020-11-27T12:15:05.000Z
Merculet,0.00067003638925,227512.73216523,2020-11-27T12:14:07.000Z
Cryptocean,0.34902558147652,4290.50272504,2020-11-27T12:15:04.000Z
XTRABYTES,0.00657633112516,963.92272897,2020-11-27T12:15:06.000Z
Viberate,0.01462876986898,618199.63742929,2020-11-27T12:14:07.000Z
Credits,0.01127473818656,43007.24094395,2020-11-27T12:15:05.000Z
DAPS Coin,4.598389701e-05,46397.08455767,2020-11-27T12:15:04.000Z
SaTT,0.00092419090022,56003.30053987,2020-11-27T12:15:03.000Z
EveryCoin ,0.00029848007663,525282.50429017,2020-11-27T12:14:06.000Z
Credo,0.00508064148892,0.0,2020-11-27T12:14:07.000Z
NextDAO,0.00174266289115,52880.00211901,2020-11-27T12:14:07.000Z
LiteDoge,0.00016898586137,0.0,2020-11-27T12:14:07.000Z
GoCrypto Token,0.01362271879242,8774.00234361,2020-11-27T12:14:07.000Z
EXMO Coin,0.00390726640011,87273.08989606,2020-11-27T12:14:07.000Z
Vid,0.1240101961889,58661.43685206,2020-11-27T12:15:04.000Z
Hydro Protocol,0.00390112082015,478150.34242143,2020-11-27T12:15:05.000Z
Stealth,0.07250099317228,5405.49118025,2020-11-27T12:15:05.000Z
Voise,0.00498508291045,0.0,2020-11-27T12:14:07.000Z
Shift,0.19764468233503,18.6162481,2020-11-27T12:15:03.000Z
DODO,0.22911161965039,79083.98991156,2020-11-27T12:15:03.000Z
CoTrader,0.00014219097701,49287.50690098,2020-11-27T12:14:06.000Z
BlackCoin,0.0447259005345,28961.84074591,2020-11-27T12:15:03.000Z
GAPS,0.26937954194587,176315.64355687,2020-11-27T12:15:06.000Z
Sylo,0.00110741818772,93693.25823501,2020-11-27T12:15:07.000Z
KeeperDAO,74.11827683116326,1177613.15848746,2020-11-27T12:15:05.000Z
BOLT,0.00271468454126,16093.67109257,2020-11-27T12:14:06.000Z
Atlas Protocol,0.00104228572108,194657.9829633,2020-11-27T12:15:05.000Z
Auctus,0.08376188408045,13822.38020875,2020-11-27T12:15:06.000Z
Zel,0.02274717746171,1678017.62715458,2020-11-27T12:14:07.000Z
Bitcore,0.14844587274638,881.63170796,2020-11-27T12:14:05.000Z
Kingdom Game 4.0,0.08577052276619,1133033.98862632,2020-11-27T12:15:04.000Z
Noku,0.08914454576984,1019.71891203,2020-11-27T12:15:03.000Z
EOSDT,0.99931217895021,80342.46934495,2020-11-27T12:14:07.000Z
U Network,0.00037658924657,562641.80973689,2020-11-27T12:14:06.000Z
ContentBox,0.0021851451681,383099.30169279,2020-11-27T12:14:07.000Z
Lynx,3.400375216e-05,46.7283543,2020-11-27T12:15:02.000Z
Growth DeFi,18.40686568877364,9768.18382674,2020-11-27T12:14:06.000Z
Acute Angle Cloud,0.01047248675475,53682.04970147,2020-11-27T12:15:05.000Z
GET Protocol,0.22879832524363,36979.48104359,2020-11-27T12:15:04.000Z
Carboncoin,0.00016866360753,0.0,2020-11-27T12:15:05.000Z
VNT Chain,0.00094407409516,90009.88859242,2020-11-27T12:14:06.000Z
CRYPTOBUCKS,0.00065614497619,7.86713633,2020-11-27T12:14:08.000Z
Digital Asset Guarantee Token,0.08144941245975,0.0,2020-11-27T12:15:04.000Z
BarterTrade,0.03731922593999,321186.87541306,2020-11-27T12:15:06.000Z
BaaSid,0.00050969052481,135161.07543673,2020-11-27T12:15:03.000Z
EDUCare,0.00352409681075,598739.18917597,2020-11-27T12:15:05.000Z
UniLayer,0.14316351235064,386117.14242329,2020-11-27T12:15:06.000Z
CACHE Gold,57.69045973661328,2066481.15799995,2020-11-27T12:15:06.000Z
Ivy,0.00274629269672,0.0,2020-11-27T12:14:06.000Z
SpankChain,0.00837675813028,0.0,2020-11-27T12:15:03.000Z
Electronic Energy Coin,0.00577374438025,29001.73600401,2020-11-27T12:14:06.000Z
Monero Classic,0.13024138110243,258.22212753,2020-11-27T12:14:05.000Z
Jibrel Network,0.01464408568165,36602.09998056,2020-11-27T12:15:05.000Z
NuShares,0.0005004954242,6144.08692729,2020-11-27T12:14:06.000Z
Vipstar Coin,5.165464449e-05,1.41984503,2020-11-27T12:14:05.000Z
ZrCoin,0.48435854667713,134169.49336209,2020-11-27T12:14:06.000Z
QANplatform,0.09091439341768,410.93603739,2020-11-27T12:14:06.000Z
HoryouToken,0.00220823969412,0.0,2020-11-27T12:14:07.000Z
42-coin,57088.929803297324,1069.42573567,2020-11-27T12:15:03.000Z
Rubycoin,0.0861871034501,0.0,2020-11-27T12:15:04.000Z
DiFy.Finance,297.62969715527663,445605.09761776,2020-11-27T12:14:07.000Z
TRONCLASSIC,5.0867732e-06,0.0,2020-11-27T12:15:04.000Z
Apex,0.00449259956475,37348.68250913,2020-11-27T12:14:06.000Z
PIBBLE,0.00014413935843,124471.37855566,2020-11-27T12:14:05.000Z
BitTube,0.00815616398594,17280.89941191,2020-11-27T12:15:06.000Z
Hashshare,0.0217249591702,775941.19913914,2020-11-27T12:14:07.000Z
Restart Energy MWAT,0.00466234978274,45961.90136962,2020-11-27T12:15:06.000Z
Verasity,0.00060143914327,676669.92873579,2020-11-27T12:14:06.000Z
Esportbits,0.10112653922616,0.0,2020-11-27T12:14:06.000Z
EDC Blockchain,0.05043122029145,139205.05312374,2020-11-27T12:15:04.000Z
LOLTOKEN,0.0051670988516,739.05683538,2020-11-27T12:14:06.000Z
Litecoin Cash,0.00384435894771,3693.3117501,2020-11-27T12:15:05.000Z
Valobit,0.00853103576138,103234.83079915,2020-11-27T12:14:06.000Z
Spartan Protocol,0.04165356543344,39347.39084917,2020-11-27T12:14:06.000Z
OKCash,0.02911383053927,8611.84733954,2020-11-27T12:14:07.000Z
Cloudbric,0.00396402032319,40331.03568314,2020-11-27T12:14:06.000Z
HalalChain,0.00563936055383,150912.57963399,2020-11-27T12:15:05.000Z
HitChain,3.661124715e-05,146324.2165339,2020-11-27T12:15:03.000Z
AI Doctor,0.00281167904235,979424.05270719,2020-11-27T12:15:04.000Z
DistX,0.06937938451377,242979.47047378,2020-11-27T12:15:07.000Z
FLO,0.01456465002368,36147.34273251,2020-11-27T12:15:03.000Z
Polyient Games Governance Token,134.04664733571005,241081.97078147,2020-11-27T12:15:03.000Z
Skrumble Network,0.00214346893641,804792.1058098,2020-11-27T12:15:07.000Z
Refereum,0.00043556284798,29.24107423,2020-11-27T12:15:06.000Z
CryptoPing,0.24045764575599,8539.44689022,2020-11-27T12:14:06.000Z
Hiveterminal Token,0.00428847708476,1798.15228523,2020-11-27T12:14:07.000Z
Radium,0.51356081175026,11546.61928681,2020-11-27T12:15:03.000Z
Rotharium,0.62869093683047,67128.01531737,2020-11-27T12:15:03.000Z
CommerceBlock,0.01211973565543,6143.0430828,2020-11-27T12:14:06.000Z
LNX Protocol,0.00778212,0.0,2020-09-01T03:33:13.000Z
TrueFeedBack,0.00088575863408,99827.62356793,2020-11-27T12:15:03.000Z
Qubitica,2.60349144590161,4315.99745578,2020-11-27T12:15:03.000Z
Humanscape,0.00447936502993,20264.78079707,2020-11-27T12:15:05.000Z
DSLA Protocol,0.00030731025796,67356.88920449,2020-11-27T12:15:04.000Z
Blockmason Credit Protocol,0.01787400132241,147634.91212136,2020-11-27T12:15:02.000Z
Xaurum,0.02916689994043,16845.15206281,2020-11-27T12:14:08.000Z
Constant,40.69418559068308,0.0,2020-11-27T12:15:07.000Z
Mysterium,0.10269364071035,5666.25495418,2020-11-27T12:14:06.000Z
Tripio,0.00054607491009,321262.14515932,2020-11-27T12:15:06.000Z
Ethereum Meta,4.069418559e-05,4080.19412584,2020-11-27T12:15:06.000Z
Rewardiqa,0.20381502413106,0.0,2020-11-27T12:14:06.000Z
Coineal Token,0.00820526721741,484688.12006044,2020-11-27T12:14:06.000Z
Cube,0.00029736215018,141.98351452,2020-11-27T12:15:05.000Z
DeFinition,0.86179440921377,11.1788356,2020-11-27T12:15:06.000Z
Xaya,0.04455124123093,45549.62062015,2020-11-27T12:15:06.000Z
Cardstack,0.00083832772617,72069.6801784,2020-11-27T12:14:06.000Z
Winding Tree,0.09135034825105,0.0,2020-10-23T03:17:38.000Z
1World,0.07959046900198,6034.74482353,2020-11-27T12:15:06.000Z
TERA,0.00225376042739,377719.73487149,2020-11-27T12:14:06.000Z
HTMLCOIN,3.670308635e-05,2704.80024604,2020-11-27T12:15:04.000Z
MultiVAC,0.00054148496646,119891.03578916,2020-11-27T12:14:06.000Z
ScPrime,0.06349665815627,458.30848417,2020-11-27T12:14:08.000Z
Colu Local Network,0.019490824767,0.0,2020-10-23T03:17:38.000Z
MB8 Coin,0.01197511613495,0.0,2020-11-27T12:15:03.000Z
Global Social Chain,0.00334963166371,150796.64761573,2020-11-27T12:14:06.000Z
Defis Network,5.24651068254892,69185.42211847,2020-11-27T12:15:05.000Z
Swingby,0.03586725386408,429866.45164156,2020-11-27T12:14:06.000Z
FinNexus,0.10961485651863,403470.28312494,2020-11-27T12:15:07.000Z
Naka Bodhi Token,0.02762218352003,25516.45169737,2020-11-27T12:14:07.000Z
Presearch,0.01112606189829,55152.07170161,2020-11-27T12:15:03.000Z
Caspian,0.0042972967336,3647.6915556,2020-11-27T12:14:06.000Z
Insight Protocol,0.01273558288148,80954.86507282,2020-11-27T12:14:06.000Z
Mcashchain,0.00191852325862,1590.66205582,2020-11-27T12:15:03.000Z
Hyprr (Howdoo),0.01952331297197,165300.78987277,2020-11-27T12:15:07.000Z
THEKEY,0.00030669136815,16322.85975718,2020-11-27T12:15:05.000Z
Compendia,0.01855299682879,3.3202041,2020-11-27T12:15:07.000Z
LINKA,0.00274285158845,186507.671085,2020-11-27T12:14:06.000Z
SIX,0.00694718148009,415189.63958571,2020-11-27T12:15:04.000Z
Education Ecosystem,0.00849558800692,41253.73740734,2020-11-27T12:15:07.000Z
Jarvis Network,0.06508071327332,708291.72768673,2020-11-27T12:15:03.000Z
UGAS,0.01097543153291,497179.54399114,2020-11-27T12:14:06.000Z
HOLD,0.00268026224172,1466.09810211,2020-11-27T12:14:06.000Z
Ixinium,0.13578822481013,254.92619146,2020-11-27T12:15:05.000Z
VINchain,0.00317874924839,64801.16686027,2020-11-27T12:15:02.000Z
NuBits,0.17057699044408,4282.25665254,2020-11-27T12:14:06.000Z
Geeq,0.31439360122482,108535.80071569,2020-11-27T12:15:03.000Z
Neutrino Token,12.74314678678829,501015.51979832,2020-11-27T12:15:03.000Z
EOS Force,0.00190905222377,18946.180419,2020-11-27T12:14:06.000Z
Databroker,0.02409116863515,13402.37644024,2020-11-27T12:14:07.000Z
Omni,3.24845600816672,439742.73023893,2020-11-27T12:15:03.000Z
Holyheld,0.59899765581189,25094.09167238,2020-11-27T12:15:04.000Z
DOC.COM,0.00236107463159,17937.17844334,2020-11-27T12:14:06.000Z
DeepOnion,0.08025740952885,891816.17638137,2020-11-27T12:14:07.000Z
Asch,0.01925661284723,731495.98203756,2020-11-27T12:15:06.000Z
Hubii Network,0.11525275017218,0.0,2020-11-27T12:14:07.000Z
Emercoin,0.03828900256287,27885.03759015,2020-11-27T12:15:06.000Z
Freyrchain,0.00356502870182,16.28736146,2020-11-27T12:14:06.000Z
OceanEx Token,0.00098840575165,93025.36630474,2020-11-27T12:14:06.000Z
e-Gulden,0.10205841230136,215.07138131,2020-11-27T12:15:04.000Z
BitCapitalVendor,0.00176580389613,13334.60627793,2020-11-27T12:14:08.000Z
Ulord,0.02291120110871,0.0,2020-11-27T12:15:04.000Z
Waves Community Token,0.17233360025429,2495.76916372,2020-11-27T12:15:05.000Z
DeepBrain Chain,0.0005376947754,381256.49839358,2020-11-27T12:15:04.000Z
Amoveo,25.13237682612617,716.76569799,2020-11-27T12:15:07.000Z
KARMA,0.00031388325783,18.00495703,2020-11-27T12:15:03.000Z
SmartCredit Token,1.53608421531733,308447.94520797,2020-11-27T12:15:05.000Z
Bismuth,0.12197397563012,4805.21871845,2020-11-27T12:14:07.000Z
CoinPoker,0.00612172110539,3479.08853104,2020-11-27T12:15:06.000Z
Ethereum Yield,16.95477505031542,521802.68891133,2020-11-27T12:15:06.000Z
Matrix AI Network,0.01413750787004,177799.59140049,2020-11-27T12:15:06.000Z
ZeuxCoin,0.00870637304718,70704.60841819,2020-11-27T12:15:03.000Z
BitGreen,0.1389644482788,32718.44911215,2020-11-27T12:15:06.000Z
Ravencoin Classic,0.00022177501594,14138.93038308,2020-11-27T12:15:06.000Z
Hydro,0.00015329974343,58206.81450285,2020-11-27T12:14:05.000Z
Odyssey,0.0002481349289,191724.67400198,2020-11-27T12:15:05.000Z
Curecoin,0.06576305776617,7501.03939568,2020-11-27T12:15:04.000Z
MoonSwap,0.17586485085335,1123.579142,2020-11-27T12:14:07.000Z
Blockchain Certified Data Token,0.0432562533068,789.6566287,2020-11-27T12:15:06.000Z
Vexanium,0.0022097899196,57653.95714685,2020-11-27T12:14:07.000Z
Gala,0.0002334002578,9089.44661513,2020-11-27T12:14:07.000Z
Ormeus Cash,0.00854891031762,88852.54497617,2020-11-27T12:14:06.000Z
Tidex Token,0.17014148987924,123.43960902,2020-11-27T12:15:06.000Z
Raven Protocol,0.00037096180646,12748.73863258,2020-11-27T12:14:07.000Z
Kuai Token,0.14509466862637,8590716.54286824,2020-11-27T12:15:06.000Z
Mooncoin,7.04579544e-06,191.35398041,2020-11-27T12:15:03.000Z
Autonio,0.01501262019273,36816.47212504,2020-11-27T12:15:03.000Z
Lition,0.04554513003244,192242.8764173,2020-11-27T12:14:07.000Z
Rarible,1.81998750405706,288921.02460466,2020-11-27T12:14:06.000Z
Lympo,0.00191633621126,67199.30116107,2020-11-27T12:15:05.000Z
YEE,0.0011600761171,426323.44518749,2020-11-27T12:15:05.000Z
Trias,0.00069066238794,23915.84954673,2020-11-27T12:14:07.000Z
Modern Investment Coin,1.19384141761191,100671.25748374,2020-11-27T12:15:02.000Z
OneLedger,0.00366615040099,99823.57285328,2020-11-27T12:14:07.000Z
Axis DeFi,0.70102688806313,8673.92804217,2020-11-27T12:15:06.000Z
Change,0.07905016696464,881.11508745,2020-11-27T12:15:02.000Z
Humaniq,0.008293148847,20549.13668865,2020-11-27T12:14:06.000Z
Spiking,0.0034889872692,0.0,2020-11-27T12:14:07.000Z
CPChain,0.00410969403858,106219.11947303,2020-11-27T12:15:06.000Z
Amon,0.00226006765811,9189.04370721,2020-11-27T12:15:06.000Z
Footballcoin,0.0040948931839,93910.90881416,2020-11-27T12:15:06.000Z
8X8 PROTOCOL,0.0049642381956,1481085.72669507,2020-11-27T12:15:05.000Z
iEthereum,0.08433180376722,0.0,2020-11-27T12:15:03.000Z
carVertical,0.00019905252491,13305.51518882,2020-11-27T12:15:05.000Z
ToaCoin,0.000168623875,0.0,2020-11-27T12:14:06.000Z
JUIICE,0.00022890479395,0.0,2020-11-27T12:15:02.000Z
Minereum,0.14125007599706,2067.97890305,2020-11-27T12:15:06.000Z
Connectome,1.24514288453301,3999387.93537914,2020-11-27T12:14:07.000Z
Netbox Coin,0.0193972209918,27020.66213531,2020-11-27T12:15:04.000Z
Plair,5.835632148e-05,15399.78441028,2020-11-27T12:14:05.000Z
PotCoin,0.00657633112516,1160.82573058,2020-11-27T12:15:03.000Z
CargoX,0.00896440631695,3594.89491841,2020-11-27T12:15:05.000Z
AXPR,0.00524823974737,2708.71030392,2020-11-27T12:15:06.000Z
Manna,0.00222411115945,4.26e-06,2020-11-27T12:14:08.000Z
NoLimitCoin,0.0023528937224,220.19308609,2020-11-27T12:15:05.000Z
Crown,0.05609079538824,4121.89126557,2020-11-27T12:14:06.000Z
Nyzo,0.1226199486977,932501.34828992,2020-11-27T12:15:02.000Z
HempCoin,0.00556458787514,189.07760434,2020-11-27T12:15:05.000Z
CanYaCoin,0.01505591574503,0.0,2020-11-27T12:15:04.000Z
IG Gold,0.00016377158554,2454.68404776,2020-11-27T12:14:07.000Z
NFX Coin,0.01163504737529,489.39944616,2020-11-27T12:15:05.000Z
Sphere,0.11338951298004,772.1912508,2020-11-27T12:14:07.000Z
DeFiner,0.60749499271937,588984.32333812,2020-11-27T12:15:03.000Z
BitBall,0.00355736729664,439292.9883611,2020-11-27T12:14:05.000Z
MenaPay,0.01051191540469,71698.05084324,2020-11-27T12:14:06.000Z
Eureka Coin,0.02096127947653,71806.94774888,2020-11-27T12:14:06.000Z
AMLT,0.00580794964227,1671.96157843,2020-11-27T12:15:06.000Z
Skychain,0.18451798664268,475.69169405,2020-11-27T12:15:06.000Z
EchoLink,0.00277412029607,211548.97916157,2020-11-27T12:15:05.000Z
Smartlands Network,0.269250301055,0.0,2020-11-27T12:15:05.000Z
TrueFlip,0.21912890643338,4330.89636162,2020-11-27T12:14:06.000Z
ODUWA,0.32980923801131,10100.30848062,2020-11-27T12:14:06.000Z
IONChain,0.01129243303049,15910.75952243,2020-11-27T12:15:05.000Z
Circuits of Value,0.00137235710205,2172.77111728,2020-11-27T12:14:06.000Z
Offshift,0.77459340821949,8189.46544563,2020-11-27T12:15:03.000Z
Cryptaur,0.00010445984597,446.66285366,2020-11-27T12:14:06.000Z
I/O Coin,0.0723396423768,2576.4309805,2020-11-27T12:15:05.000Z
Peerplays,0.29596969705666,81531.3872933,2020-11-27T12:14:05.000Z
Primecoin,0.03888166677006,6096.51241058,2020-11-27T12:15:03.000Z
Electra,4.624274318e-05,95544.61270248,2020-11-27T12:15:07.000Z
Litex,0.00112319497977,161338.52274109,2020-11-27T12:14:07.000Z
Dimecoin,2.76629095e-06,2327.17352969,2020-11-27T12:15:03.000Z
BIDR,7.08983925e-05,204964.55443271,2020-11-27T12:14:06.000Z
Bean Cash,0.00033797172274,0.0,2020-11-27T12:14:06.000Z
Swarm,0.01689995138446,17496.79138349,2020-11-27T12:15:05.000Z
Tierion,0.0030753456436,97935.37769288,2020-11-27T12:14:07.000Z
NewYorkCoin,9.02455505e-06,142.69338457,2020-11-27T12:15:04.000Z
PANTHEON X,0.01036026354689,36244.89955573,2020-11-27T12:14:06.000Z
Hi Mutual Society,0.00320385362508,0.0,2020-11-27T12:15:05.000Z
Internxt,2.05723387633239,40125.04432285,2020-11-27T12:14:08.000Z
Veil,0.01472766499706,196891.52415597,2020-11-27T12:14:06.000Z
AmonD,0.00162869331555,6049.17379398,2020-11-27T12:14:05.000Z
Thugs Finance,1.64207010092342,0.0,2020-11-27T12:15:04.000Z
PUBLISH,0.00505762302779,170317.34177815,2020-11-27T12:15:06.000Z
ZClassic,0.14223314943782,2970.99555195,2020-11-27T12:15:05.000Z
nDEX,8.552719547e-05,0.0,2020-11-27T12:15:05.000Z
Spectre.ai Utility Token,0.0522734012513,17.38605085,2020-11-27T12:15:05.000Z
DAEX,0.00360561661365,2493.43673465,2020-11-27T12:15:06.000Z
Pantos,0.04285974920701,48356.22619551,2020-11-27T12:14:06.000Z
Ethverse,0.1105193436139,42484.42983555,2020-11-27T12:15:04.000Z
VeriCoin,0.03786333862696,242101.56944077,2020-11-27T12:15:04.000Z
Brickblock,0.01660913912825,0.0,2020-10-23T03:17:41.000Z
Vites,3.3724775e-05,0.0,2020-11-27T12:15:05.000Z
Permission Coin,0.00030204569636,80471.80180398,2020-11-27T12:14:07.000Z
Cryptobuyer,0.02158461830476,112000.5956895,2020-11-27T12:15:04.000Z
Isiklar Coin,0.52255076019935,21987.01964566,2020-11-27T12:15:05.000Z
Perth Mint Gold Token,1797.1981654638937,32327.34529009,2020-11-27T12:15:03.000Z
Bitex Global XBX Coin,0.00610863370845,0.0,2020-11-27T12:14:06.000Z
Rise,0.00729059986127,385.69034552,2020-11-27T12:15:04.000Z
SolarCoin,0.01941993156155,602.29221998,2020-11-27T12:15:03.000Z
Safex Cash,0.01770848182144,7961.85990648,2020-11-27T12:15:03.000Z
LHT,0.02400833496126,162.25712714,2020-11-27T12:15:03.000Z
Traceability Chain,0.00136170886175,41.70567362,2020-11-27T12:15:03.000Z
Tolar,0.00532230154019,56879.8117549,2020-11-27T12:15:04.000Z
Small Love Potion,0.02610324385471,147289.11195451,2020-11-27T12:14:05.000Z
Bitcoin Atom,0.0642456963766,85.39970882,2020-11-27T12:15:05.000Z
Asian Fintech,0.00473160411839,0.01994297,2020-11-27T12:14:07.000Z
BakeryToken,0.01189369563956,442935.3539072,2020-11-27T12:14:07.000Z
Xfinance,24.10964119450045,201648.13358892,2020-11-27T12:14:07.000Z
DAOBet,0.0070050931097,88122.00959117,2020-11-27T12:14:07.000Z
Banano,0.00098954374256,497.60114298,2020-11-27T12:15:06.000Z
Tokoin,0.00644371880714,48078.9375956,2020-11-27T12:15:03.000Z
BOOM,0.00146838790812,11171.63861912,2020-11-27T12:15:03.000Z
Maxcoin,0.01865701477103,0.0,2020-11-27T12:15:03.000Z
Parachute,0.00199346162008,13090.7084434,2020-11-27T12:14:07.000Z
QChi,0.03519831806291,3571.39039489,2020-11-27T12:15:04.000Z
QuadrantProtocol,0.00286599611928,39383.83165386,2020-11-27T12:15:06.000Z
Webflix Token,0.00036556753276,0.0,2020-11-27T12:14:07.000Z
Adshares,0.03279175672273,2529.22749948,2020-11-27T12:14:06.000Z
Cajutel,0.8325008556415,3778.53527805,2020-11-27T12:15:06.000Z
Pirl,0.01328783228629,6590.90942696,2020-11-27T12:15:03.000Z
X-CASH,1.877942261e-05,43234.81549543,2020-11-27T12:15:04.000Z
Pivot Token,0.00021697665919,303728.63256128,2020-11-27T12:15:02.000Z
Uptrennd,0.00359709203342,27942.31057502,2020-11-27T12:15:03.000Z
Blocery,0.03717826714227,689694.33661017,2020-11-27T12:15:03.000Z
BetProtocol,0.00059874209387,166286.77260868,2020-11-27T12:14:08.000Z
Auroracoin,0.06087607637591,60.87151842,2020-11-27T12:15:03.000Z
PirateCash,0.0423467083989,4396.86855369,2020-11-27T12:15:05.000Z
Pascal,0.03250417084742,22373.08231996,2020-11-27T12:15:05.000Z
ChatCoin,0.00156820121892,140363.5739882,2020-11-27T12:15:05.000Z
